sample_id,label,system_profile,plaintext_byte0,trace_mean,trace_median,trace_variance,trace_std,trace_min,trace_max,trace_skewness,trace_kurtosis,trace_energy,trace_peak_to_peak,trace_q25,trace_q75,cipher_mean,cipher_variance,cipher_std,cipher_entropy,cipher_unique_ratio,cipher_max_symbol_prob,cipher_zero_ratio,cipher_adjacent_equal_ratio,cipher_autocorr1
93,1,Weak-ECB/Leaky,202,0.21014643,0.019397788,1.9222746,1.3864611,-2.2259471,5.471247,1.1938735,1.9145012,1.9664359,7.697194,-0.6839041,0.6999629,119.0625,3906.43359375,62.501468732742595,4.0,0.0625,0.0625,0.0,0.0,-0.08608865766840056
94,0,CBC/Low-Leakage,251,0.048241094,0.07576382,1.1655988,1.079629,-2.875409,2.9785445,0.03440106,0.102897644,1.167926,5.8539534,-0.65014255,0.77573496,136.625,4570.046875,67.60212182320907,4.812499999999998,0.11328125,0.0625,0.0,0.0,-0.27134843124487124
95,0,CBC/Low-Leakage,38,-0.06736873,0.0019188595,0.99421096,0.9971013,-2.4541814,2.6723197,0.07386474,-0.28548837,0.9987495,5.126501,-0.820163,0.61284196,102.875,6170.484375,78.55243073896568,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.1810245979076016
96,0,CBC/Low-Leakage,246,0.041104637,0.05629052,1.0193686,1.0096378,-2.2460496,2.4448297,-0.023809534,-0.5337312,1.0210583,4.6908793,-0.7110098,0.76493365,150.25,5410.8125,73.55822523688292,4.812499999999998,0.11328125,0.0625,0.0,0.0,-0.2463932745969898
97,0,CBC/Low-Leakage,250,0.06245189,0.11008118,1.0087875,1.0043842,-3.0007226,2.6034462,-0.16483703,-0.2620883,1.0126879,5.604169,-0.60408974,0.8283097,118.53125,5210.0615234375,72.18075590791149,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.11801183024694874
98,0,CBC/Low-Leakage,54,0.08156041,0.11917856,1.2840558,1.1331619,-2.9942772,3.2784786,-0.10621863,-0.07234025,1.2907078,6.2727556,-0.6941694,0.9336455,140.09375,5617.7724609375,74.95180091857367,4.874999999999999,0.1171875,0.0625,0.0,0.0,0.45205711112626135
99,0,CBC/Low-Leakage,213,-0.010763737,-0.032625962,1.0115634,1.0057651,-2.426913,2.5834618,0.02526341,-0.12809825,1.0116793,5.010375,-0.6746355,0.6713307,148.0,5319.25,72.93318860436584,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.134739032798473
100,0,CBC/Low-Leakage,118,0.10158371,0.109218344,1.3105738,1.1448029,-3.2694879,3.0709612,-0.18645722,-0.0010914803,1.320893,6.3404493,-0.59486973,0.8387477,113.6875,4496.65234375,67.0570827262117,5.0,0.125,0.03125,0.0,0.0,-0.004902186720014054
101,1,Weak-ECB/Leaky,171,0.36846095,0.124154225,1.8480097,1.3594152,-2.237787,6.6518064,1.3736985,3.3042765,1.9837732,8.889593,-0.52853215,1.0572621,140.125,5193.984375,72.06930258438749,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.3266857067760987
102,0,CBC/Low-Leakage,217,0.064977236,0.087713644,1.1724253,1.0827858,-3.1340764,3.1373615,0.05106157,0.28352404,1.1766472,6.2714376,-0.5896554,0.728354,146.0625,6557.18359375,80.97643850991473,4.687499999999999,0.10546875,0.0625,0.0,0.03225806451612903,-0.09713564982793448
103,0,CBC/Low-Leakage,216,0.12075281,0.12685332,1.0467434,1.0231048,-2.5840468,3.040639,0.02676016,-0.1584661,1.0613247,5.624686,-0.58560663,0.79348254,132.84375,4609.2568359375,67.89150783373057,4.874999999999999,0.1171875,0.0625,0.0,0.0,-0.08773354172646004
104,1,Weak-ECB/Leaky,140,0.41631866,0.086505115,3.7384448,1.9335058,-3.2129629,9.327332,2.1405954,5.709345,3.9117656,12.540295,-0.7409704,0.95809615,138.6875,3978.83984375,63.078045655758864,4.0,0.0625,0.0625,0.0,0.0,0.3450102589573864
105,0,CBC/Low-Leakage,144,0.023802336,-0.040759493,1.0541544,1.0267202,-2.6297374,2.8552878,0.10550982,-0.17815351,1.0547209,5.4850254,-0.66700006,0.8172112,144.5,6633.5625,81.4466850154136,4.874999999999999,0.1171875,0.0625,0.03125,0.03225806451612903,0.03255463502529586
106,1,Weak-ECB/Leaky,107,0.22212213,0.14837018,1.2265263,1.1074865,-3.2486284,4.6390843,0.53328156,0.98251843,1.2758646,7.8877125,-0.54730785,0.7611541,149.9375,6885.93359375,82.98152561715168,3.8749999999999996,0.05859375,0.125,0.0625,0.0,-0.17511111619569705
107,0,CBC/Low-Leakage,211,-0.057381872,-0.043367743,1.0681831,1.0335294,-4.2594733,3.1676152,-0.21667856,0.67480135,1.0714757,7.4270887,-0.7551482,0.5999403,111.40625,3855.9912109375,62.09662801583915,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.2367362144058706
108,0,CBC/Low-Leakage,117,0.045068294,0.08006672,1.157106,1.0756886,-3.178612,2.7239637,-0.04074775,-0.098311424,1.1591372,5.9025755,-0.646984,0.78329897,120.65625,6651.9755859375,81.55964434656087,4.874999999999998,0.1171875,0.0625,0.03125,0.03225806451612903,0.10062092774499122
109,1,Weak-ECB/Leaky,106,0.23113662,0.03194782,1.9536216,1.3977201,-2.8877242,6.224383,1.2786223,2.8830695,2.0070457,9.112107,-0.69309974,0.9504126,103.1875,6068.15234375,77.89834621960854,4.0,0.0625,0.0625,0.0,0.0,-0.07463877183686031
110,1,Weak-ECB/Leaky,68,0.431417,0.18352726,2.7146568,1.6476215,-3.5028772,6.8466463,1.3272895,2.8633566,2.9007773,10.349524,-0.6297231,1.1364218,113.75,5847.4375,76.46853928250493,4.0,0.0625,0.0625,0.0,0.0,-0.31803063247266095
111,1,Weak-ECB/Leaky,220,0.17179623,0.08158895,1.0695665,1.0341985,-2.1145225,3.4608605,0.41676748,0.2606578,1.0990804,5.575383,-0.53070915,0.8293992,121.5625,2682.49609375,51.792818939984336,4.0,0.0625,0.0625,0.0,0.0,-0.03197827605879874
112,1,Weak-ECB/Leaky,250,0.12500551,0.12957683,1.0820782,1.0402299,-2.401776,3.1128232,0.08283584,-0.5204263,1.0977046,5.5145993,-0.6737244,0.8813369,125.5,6135.75,78.33102833488145,4.0,0.0625,0.0625,0.0,0.0,-0.3908866060602884
113,1,Weak-ECB/Leaky,246,0.5249793,0.038302116,4.6710663,2.161265,-2.8844008,10.1201315,2.4809592,7.1717577,4.94667,13.004532,-0.6161485,0.971659,114.9375,5672.05859375,75.313070537258,3.8750000000000004,0.05859375,0.125,0.0,0.0,-0.1842266374989964
114,1,Weak-ECB/Leaky,46,0.17311588,0.08770422,1.5437641,1.242483,-2.7192214,4.98281,0.8049071,1.2655087,1.5737333,7.702031,-0.7139961,0.86506784,137.5,5341.125,73.08300075941052,4.0,0.0625,0.0625,0.0,0.0,0.04075571309704256
115,0,CBC/Low-Leakage,178,-0.011783415,0.02128146,0.88016665,0.938172,-2.2163823,3.9311085,0.26739848,0.762676,0.8803055,6.1474905,-0.5491275,0.5002887,138.53125,5319.3115234375,72.9336103825767,4.874999999999999,0.1171875,0.0625,0.0,0.03225806451612903,-0.3219639428771812
116,1,Weak-ECB/Leaky,254,0.25751054,0.10877819,1.9846196,1.4087653,-3.3601909,7.263075,1.4880824,4.028529,2.0509312,10.623266,-0.63093,0.80195946,122.1875,7213.27734375,84.93101520498857,3.8750000000000004,0.05859375,0.125,0.0,0.0,-0.18684697183707447
117,0,CBC/Low-Leakage,69,0.1019309,0.05719895,1.2088244,1.0994655,-2.5819874,2.5996218,0.08308192,-0.6467135,1.2192142,5.181609,-0.6791729,0.9261292,150.15625,5502.0693359375,74.17593501896353,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.2211822064566864
118,1,Weak-ECB/Leaky,8,0.43212765,0.13132747,3.4077857,1.8460189,-2.542589,8.91765,2.2261791,6.2673426,3.5945196,11.460239,-0.64182365,0.8467473,89.875,5231.484375,72.32900092632276,4.0,0.0625,0.0625,0.0625,0.0,0.22968964724251367
119,0,CBC/Low-Leakage,72,0.044233542,0.08915959,0.9886929,0.99433035,-2.706947,3.1455986,0.09411657,0.42950964,0.9906496,5.8525457,-0.61826754,0.6559123,114.09375,4945.2099609375,70.32218683273082,4.874999999999998,0.1171875,0.0625,0.0,0.03225806451612903,-0.08929331869169795
120,1,Weak-ECB/Leaky,4,0.18740436,-0.005642631,1.9121053,1.382789,-2.7086549,5.3787785,1.2420073,2.3962164,1.9472256,8.087433,-0.7217151,0.9291544,135.25,6036.4375,77.69451396334236,4.0,0.0625,0.0625,0.0,0.0,-0.2994150761467828
121,0,CBC/Low-Leakage,244,0.066675924,0.13100122,1.0121114,1.0060375,-2.9302413,2.986265,-0.0029053122,0.11200714,1.016557,5.9165063,-0.5507012,0.7124554,140.375,4886.234375,69.90160495296227,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.17174446401209256
122,1,Weak-ECB/Leaky,100,0.41536427,0.0018540183,3.3959892,1.842821,-2.5471182,8.472384,2.0909379,5.4131536,3.5685167,11.019503,-0.65455294,0.9586057,135.9375,6378.55859375,79.86587878280686,4.0,0.0625,0.0625,0.0,0.0,0.18792731820749373
123,0,CBC/Low-Leakage,26,0.13595352,0.23277768,1.2228305,1.1058167,-3.0527122,4.114547,-0.08739051,0.18560386,1.2413138,7.167259,-0.5812241,0.84239024,132.875,5241.359375,72.39723319989514,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.005019246650507189
124,0,CBC/Low-Leakage,19,0.077278286,0.041678328,0.93042994,0.964588,-2.7549717,2.59808,-0.0548319,0.14254618,0.9364019,5.3530517,-0.52246475,0.6774429,127.5625,5824.74609375,76.32002419909207,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.10279391908369545
125,0,CBC/Low-Leakage,218,0.118847504,0.11447242,1.0026344,1.0013163,-2.5154426,3.3046298,0.1926554,0.18623137,1.0167592,5.820072,-0.5882962,0.7271603,127.125,4108.296875,64.09599733992755,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.13276444359766673
126,0,CBC/Low-Leakage,24,-0.040862482,-0.025196727,1.1442914,1.0697156,-2.7459114,2.54941,0.054796427,-0.5818894,1.1459612,5.2953215,-0.85148734,0.712864,123.15625,6262.6943359375,79.1371868083362,4.812499999999998,0.11328125,0.0625,0.0625,0.0,-0.02031668218073915
127,0,CBC/Low-Leakage,134,-0.027584184,-0.02269585,1.0703422,1.0345734,-3.380136,2.6859555,-0.091206275,-0.16151762,1.0711032,6.0660915,-0.69488,0.69016826,108.96875,5678.1552734375,75.35353524180202,4.812499999999999,0.11328125,0.0625,0.03125,0.0,0.0875016991109548
128,0,CBC/Low-Leakage,97,0.03307412,0.05226683,1.0378268,1.0187378,-2.6641436,2.7415388,-0.121895514,-0.18678665,1.0389208,5.4056826,-0.6716304,0.72171307,106.75,5035.6875,70.96257816624195,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.12147698970858072
129,1,Weak-ECB/Leaky,222,0.3257687,-0.014097365,2.5970979,1.6115514,-3.4761229,8.493386,2.0612571,6.151716,2.703223,11.969509,-0.5541583,0.7454875,134.25,2850.8125,53.3930004775907,4.0,0.0625,0.0625,0.0,0.0,-0.10251918734826086
130,1,Weak-ECB/Leaky,11,0.52412236,0.23922005,3.4618316,1.8605998,-3.1293843,8.382102,1.9361596,5.0550947,3.7365358,11.511486,-0.5576379,1.0698268,109.1875,6382.02734375,79.88759192609325,3.8750000000000004,0.05859375,0.125,0.0,0.0,-0.19206843508526525
131,1,Weak-ECB/Leaky,133,0.5027707,0.036334492,4.8832054,2.2097976,-2.997728,11.772124,2.6369517,8.460192,5.1359835,14.769853,-0.5910413,0.89029807,154.4375,3044.99609375,55.181483250724604,4.0,0.0625,0.0625,0.0,0.0,-0.10425459284972291
132,0,CBC/Low-Leakage,126,0.012649726,0.05817349,1.1022105,1.0498621,-3.2462158,3.490238,-0.11186262,0.087260485,1.1023705,6.736454,-0.8310303,0.82699996,106.125,4884.296875,69.88774481266368,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.016528982026478515
133,1,Weak-ECB/Leaky,126,0.12984101,0.05035121,1.4340084,1.1975008,-2.5816643,3.412042,0.28173614,0.011847019,1.450867,5.993706,-0.6087606,0.80211824,123.0625,1923.30859375,43.85554233788473,3.702819531114783,0.0546875,0.1875,0.0,0.0,0.19982547857572083
134,0,CBC/Low-Leakage,180,0.030584376,0.030504404,1.2605866,1.1227585,-2.5524619,4.30479,0.14514098,0.20340323,1.261522,6.857252,-0.736351,0.7578908,128.84375,5673.3818359375,75.32185496877716,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.21681455746677056
135,1,Weak-ECB/Leaky,8,0.4520429,0.17035699,3.6079545,1.8994616,-2.9215722,9.858686,2.3054466,7.439068,3.812297,12.780258,-0.45067888,0.9045509,89.875,5231.484375,72.32900092632276,4.0,0.0625,0.0625,0.0625,0.0,0.22968964724251367
136,0,CBC/Low-Leakage,185,-0.038104642,-0.035695992,0.9699475,0.9848591,-2.9496043,2.5777974,-0.0067993314,-0.20461988,0.9713995,5.527402,-0.6906929,0.6213198,123.28125,5508.4521484375,74.21894736815862,4.749999999999999,0.109375,0.0625,0.0,0.0,0.0776421151030869
137,1,Weak-ECB/Leaky,157,0.38419515,0.11744078,2.6244392,1.6200122,-2.548562,7.0231853,1.8031152,4.513913,2.7720451,9.571747,-0.62403774,0.8852711,130.3125,5456.71484375,73.86957996191667,4.0,0.0625,0.0625,0.0,0.0,0.02404554891346709
138,0,CBC/Low-Leakage,109,-0.049451962,-0.13327318,1.1627076,1.0782892,-2.5723908,2.6597123,0.2017702,-0.25804687,1.1651531,5.2321033,-0.7461739,0.66669077,118.84375,5976.7568359375,77.30948736046243,4.874999999999998,0.1171875,0.0625,0.03125,0.0,0.154522641109736
139,0,CBC/Low-Leakage,124,-0.04842947,-0.0542598,1.1301814,1.0630999,-2.8019521,3.0792356,-0.0027706553,-0.14590383,1.1325269,5.8811874,-0.7692929,0.68830085,112.3125,6640.21484375,81.48751342230292,4.874999999999999,0.1171875,0.0625,0.0,0.0,0.03425231931033146
140,0,CBC/Low-Leakage,181,0.10601431,0.18164825,1.0641494,1.0315762,-2.6323037,2.7792342,-0.20367576,-0.33898067,1.0753884,5.411538,-0.6214569,0.8502954,113.875,4707.546875,68.61156516943772,4.874999999999999,0.1171875,0.0625,0.0,0.0,-0.042506112250186676
141,0,CBC/Low-Leakage,246,0.07386882,0.012578139,1.0188088,1.0093606,-2.3194013,2.6459832,0.14465389,-0.3903346,1.0242653,4.9653845,-0.6501516,0.7634834,124.8125,4749.27734375,68.9150008615686,4.749999999999999,0.109375,0.0625,0.0,0.0,-0.5047888415679606
142,0,CBC/Low-Leakage,30,0.062944666,0.088594414,1.0056607,1.0028263,-3.2326713,2.473829,-0.1478722,-0.03263378,1.0096227,5.7065,-0.602212,0.75374866,126.71875,6628.4521484375,81.4153065979457,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.3005323449631886
143,0,CBC/Low-Leakage,75,0.081102185,0.031950116,1.0236123,1.0117372,-2.5486286,2.7683277,0.12776761,-0.075603485,1.0301898,5.3169565,-0.6290139,0.71884644,117.71875,5070.7021484375,71.20886285033275,4.937499999999999,0.12109375,0.0625,0.03125,0.0,-0.06638562477060474
144,1,Weak-ECB/Leaky,97,0.39181194,0.21330929,2.4863517,1.5768169,-3.6798396,8.587892,1.6106727,5.137397,2.6398683,12.267731,-0.4481622,0.9168645,137.375,6554.859375,80.96208603414317,3.8749999999999996,0.05859375,0.125,0.0,0.0,-0.14707438911574028
145,1,Weak-ECB/Leaky,39,0.30899933,0.038875297,3.5820403,1.8926278,-3.1412454,10.01299,2.276261,6.869627,3.677521,13.154236,-0.7603228,0.67090845,158.6875,4713.96484375,68.65831955233102,3.8750000000000004,0.05859375,0.125,0.0,0.0,-0.1962931385835617
146,0,CBC/Low-Leakage,56,0.031017397,0.019214928,1.0898821,1.0439742,-3.9323664,2.76298,-0.15269849,0.47328186,1.0908442,6.6953464,-0.60390186,0.69595045,158.25,3657.75,60.47933531380781,4.812499999999999,0.11328125,0.0625,0.0,0.03225806451612903,-0.004622995606905399
147,1,Weak-ECB/Leaky,35,0.18511456,-0.040000208,1.9842515,1.4086347,-3.367379,5.6337957,1.0379032,2.0402637,2.0185187,9.001175,-0.71948385,0.81828034,108.625,3170.609375,56.30816437249575,4.0,0.0625,0.0625,0.0,0.0,-0.298693167913732
148,0,CBC/Low-Leakage,66,-0.04814229,-0.053550318,0.9550799,0.9772819,-2.6839004,2.7989287,-0.007843253,-0.19911456,0.9573975,5.482829,-0.7977515,0.6691585,129.40625,5732.1787109375,75.71115314758784,4.874999999999999,0.1171875,0.0625,0.03125,0.0,0.08440170738398721
149,1,Weak-ECB/Leaky,56,0.54897213,0.069654405,4.16114,2.0398872,-3.1974146,9.724285,2.4922032,7.195554,4.4625106,12.9217,-0.5438103,0.9335566,103.375,3723.859375,61.023432999135665,3.8749999999999996,0.05859375,0.125,0.0,0.0,0.08327919143408971
150,0,CBC/Low-Leakage,154,0.05843673,0.0018155121,1.15925,1.0766847,-3.0011048,5.206382,0.1300229,1.6006885,1.1626649,8.207487,-0.519327,0.8121354,129.84375,8360.3193359375,91.43478187176639,4.812499999999999,0.11328125,0.0625,0.0,0.0,-0.31277593848968427
151,0,CBC/Low-Leakage,158,0.0074912347,0.007348794,1.0508091,1.0250899,-3.2220352,2.1852963,-0.16489303,-0.17050529,1.0508652,5.4073315,-0.6659075,0.7161706,100.75,4337.625,65.86064834178298,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.26944970091644094
152,1,Weak-ECB/Leaky,242,0.4523961,0.25464836,3.3683088,1.8352953,-3.4442697,8.095694,1.8471742,4.6506577,3.5729709,11.539963,-0.59599775,0.9594686,103.625,5685.234375,75.40049320130473,4.0,0.0625,0.0625,0.0,0.0,-0.5634119368244203
153,0,CBC/Low-Leakage,154,0.14254138,0.14167225,0.9297483,0.9642346,-3.2994895,2.4895763,-0.22312225,-0.05808854,0.95006627,5.789066,-0.49413648,0.8590964,136.8125,5022.27734375,70.86802765528331,4.874999999999999,0.1171875,0.0625,0.0,0.0,-0.4049420871210407
154,1,Weak-ECB/Leaky,94,0.5245677,0.16954178,4.86555,2.205799,-3.3567822,11.04279,2.4477,7.329645,5.140722,14.399572,-0.7528322,0.94036794,108.3125,5162.08984375,71.84768502707655,4.0,0.0625,0.0625,0.0,0.0,-0.436831240025037
155,0,CBC/Low-Leakage,34,0.06751226,0.023058621,0.95450175,0.97698605,-2.8405025,3.1246912,0.19596496,0.2505207,0.95905966,5.9651937,-0.5277872,0.66769737,113.0,4798.0625,69.26804818962347,4.749999999999999,0.109375,0.0625,0.0,0.0,-0.09486930070402713
156,1,Weak-ECB/Leaky,30,0.19733784,0.14634189,1.4679475,1.2115889,-2.9760656,5.141802,0.7299941,2.1150002,1.5068898,8.117867,-0.5567303,0.9025512,99.4375,6189.87109375,78.67573383038763,4.0,0.0625,0.0625,0.0,0.0,-0.216209187613336
157,0,CBC/Low-Leakage,155,0.13269424,0.17310445,0.89073974,0.9437901,-3.009619,2.3404677,-0.10411917,-0.1002357,0.9083475,5.3500867,-0.5341524,0.7854001,124.5,5599.5625,74.83022450855002,4.874999999999999,0.1171875,0.0625,0.03125,0.0,0.048957969111454974
158,0,CBC/Low-Leakage,34,0.01872927,0.018056516,1.1247013,1.0605193,-2.8424723,3.0893655,0.19254251,0.028797626,1.125052,5.931838,-0.72750545,0.67726564,124.75,4557.8125,67.51157308195388,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.07308488482961278
159,0,CBC/Low-Leakage,11,0.0987748,0.15559131,0.97612494,0.9879904,-3.0255733,3.0043242,-0.17746691,0.2949505,0.9858814,6.0298977,-0.51041067,0.7139137,111.3125,4255.33984375,65.23296592789569,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.22921237907544526
160,1,Weak-ECB/Leaky,53,0.58344924,0.30926073,3.359127,1.8327922,-2.568151,9.023397,2.1009548,5.535797,3.69954,11.591549,-0.4802919,1.007273,117.9375,5654.68359375,75.19763024025424,4.0,0.0625,0.0625,0.0,0.0,-0.08557302256649797
161,0,CBC/Low-Leakage,125,-0.07449683,-0.0062188366,0.92222124,0.9603235,-2.8575416,3.0720732,-0.03736047,0.23921895,0.92777103,5.929615,-0.71671146,0.5311347,147.84375,5005.8193359375,70.75181507168209,4.874999999999998,0.1171875,0.0625,0.03125,0.0,0.05357122409485509
162,0,CBC/Low-Leakage,39,-0.013566706,0.0065195845,1.0867962,1.0424951,-3.5685174,3.6012194,-0.03125297,0.35313535,1.0869803,7.169737,-0.7191235,0.7003071,130.1875,5519.08984375,74.29057708585928,4.749999999999999,0.109375,0.0625,0.0,0.0,0.08693372056459132
163,0,CBC/Low-Leakage,108,0.036909,0.004767686,1.0183411,1.0091288,-3.6827242,4.348531,0.23839681,1.1841235,1.0197034,8.031255,-0.70284164,0.7160511,115.21875,5082.2333984375,71.28978467099968,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.15827785388166116
164,0,CBC/Low-Leakage,162,0.030991748,0.07538788,0.97335154,0.9865858,-3.0609655,2.8596025,-0.16050713,0.06404495,0.974312,5.920568,-0.60896575,0.7007442,116.59375,5193.5537109375,72.06631467570338,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.46957398846501075
165,1,Weak-ECB/Leaky,174,0.6557443,0.09102104,5.994792,2.4484265,-3.3326893,12.209411,2.838196,8.945046,6.4247923,15.5421,-0.54196185,0.91074145,130.6875,6077.83984375,77.96050181822844,4.0,0.0625,0.0625,0.0,0.0,0.138938393725816
166,1,Weak-ECB/Leaky,112,0.08087394,-0.05006484,1.4069103,1.1861326,-2.620447,4.094309,0.5033674,0.21366692,1.413451,6.714756,-0.7464287,0.825059,83.875,5310.359375,72.87221263966121,3.702819531114783,0.0546875,0.1875,0.0,0.06451612903225806,0.2717031984211354
167,0,CBC/Low-Leakage,241,0.12587689,0.16439179,1.1271716,1.0616834,-2.5019648,2.604257,0.0022601446,-0.65173125,1.1430167,5.106222,-0.6472815,0.88340175,123.09375,6013.7099609375,77.54811384513165,4.937499999999999,0.12109375,0.0625,0.03125,0.0,0.12009359954887824
168,0,CBC/Low-Leakage,160,-0.062694676,-0.13105322,0.98988813,0.9949312,-2.441437,2.7376072,0.1490863,-0.33028984,0.99381876,5.1790442,-0.73290724,0.6079883,120.875,5093.046875,71.36558606919725,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.06135829840106945
169,1,Weak-ECB/Leaky,19,0.13561685,0.07104857,1.4197664,1.1915395,-3.3441935,4.2236547,0.36672482,0.45463467,1.4381584,7.567848,-0.6102506,0.9283937,167.75,3560.8125,59.67254393772734,3.8749999999999996,0.05859375,0.125,0.0,0.0,-0.17742958422701785
170,1,Weak-ECB/Leaky,12,0.5469325,0.15975815,4.702288,2.168476,-2.9330611,11.295522,2.6587045,8.445892,5.001423,14.228582,-0.5313608,0.8380929,136.5,6265.125,79.15254259971691,4.0,0.0625,0.0625,0.0,0.0,-0.1883022557623746
171,1,Weak-ECB/Leaky,254,0.22546671,0.016818088,1.9592574,1.3997347,-3.221547,5.8773437,1.1310067,2.228259,2.0100927,9.09889,-0.7159594,0.8439528,122.1875,7213.27734375,84.93101520498857,3.8750000000000004,0.05859375,0.125,0.0,0.0,-0.18684697183707447
172,1,Weak-ECB/Leaky,240,0.4445312,0.089809,3.5161943,1.8751519,-3.275864,9.584665,2.3296032,7.1669493,3.713802,12.860529,-0.5538495,0.8363311,134.4375,6079.37109375,77.97032187794277,4.0,0.0625,0.0625,0.0,0.0,-0.18258022768704185
173,1,Weak-ECB/Leaky,216,0.302768,0.11121172,2.7066965,1.6452041,-2.7459388,7.946833,1.8389752,5.0133734,2.798365,10.692772,-0.6428358,0.8764454,141.875,6829.109375,82.63842553558241,4.0,0.0625,0.0625,0.0,0.0,-0.3654019971765065
174,1,Weak-ECB/Leaky,234,0.3896091,0.13833335,2.4900525,1.57799,-2.8173716,7.599574,1.7359374,4.4622808,2.6418476,10.416945,-0.5484595,0.9987372,95.375,5160.234375,71.83477135064885,3.8749999999999996,0.05859375,0.125,0.0,0.0,-0.26402109200008034
175,1,Weak-ECB/Leaky,38,0.28832567,0.087085575,2.5554433,1.5985754,-2.5383327,6.7699623,1.8811362,4.789969,2.638575,9.308295,-0.66268563,0.73228633,114.5,4331.5,65.81413222097515,4.0,0.0625,0.0625,0.0,0.0,0.05091466494310792
176,0,CBC/Low-Leakage,188,0.01794424,0.062859684,1.0582993,1.0287367,-3.554129,2.6877322,-0.2789614,0.32887793,1.0586214,6.2418613,-0.6189257,0.7878583,122.9375,4217.62109375,64.94321437802412,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.18202053585609415
177,0,CBC/Low-Leakage,114,0.0020192154,-9.150896e-05,1.1376202,1.0665928,-2.8796773,2.8310268,0.027047632,-0.09013462,1.1376244,5.710704,-0.7052524,0.6273414,105.71875,5791.3896484375,76.10118033537654,4.749999999999999,0.109375,0.0625,0.0,0.0,0.0392971743665127
178,0,CBC/Low-Leakage,186,-0.011760589,0.03475312,1.0865762,1.0423896,-2.8143606,2.7647219,-0.090693764,-0.31040454,1.0867145,5.5790825,-0.7477639,0.75164336,143.75,5447.5625,73.80760462174612,4.937499999999999,0.12109375,0.0625,0.03125,0.0,0.10173595162408133
179,1,Weak-ECB/Leaky,211,0.3229375,0.08730187,2.3842304,1.5440953,-2.7667377,7.5113587,1.7491364,4.767699,2.488519,10.278096,-0.5141569,0.75833744,124.0,5487.625,74.07850565447443,4.0,0.0625,0.0625,0.0,0.0,-0.2547638530688468
